property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
47068.0,-37.72058,145.149462,34 John Street,ELTHAM,15936000.0,house,2014,4.0,3.0,3.0,SC_051,4435,19987,667,44,0,hospital_075,5053,S_194,1078
55811.0,-37.831991,145.068427,59 Brinsley Road,CAMBERWELL,39360000.0,house,2015,5.0,3.0,2.0,SC_099,1350,19852,142,16,0,hospital_168,1969,S_160,396
72683.0,-37.862179,145.293608,1 Moroney Street,BORONIA,5040000.0,house,2010,2.0,1.0,1.0,SC_049,3369,19869,1038,29,0,hospital_049,1213,S_146,847
49718.0,-37.80629,145.085754,74 Yerrin Street,BALWYN,4290000.0,house,2013,3.0,2.0,2.0,SC_099,3497,19894,1675,30,0,hospital_117,3438,S_136,1788
21519.0,-37.777586,144.959104,713 Park Street,BRUNSWICK,13500000.0,house,2014,4.0,2.0,1.0,SC_007,3226,19969,240,20,0,hospital_024,1180,S_138,378
89564.0,-37.954749,145.00916,5 Campbell Street,SANDRINGHAM,7260000.0,house,2012,4.0,2.0,2.0,SC_046,3533,19948,651,28,0,hospital_058,1241,S_214,1676
62561.0,-37.82880402,145.2293701,14 Philip Street,HEATHMONT,4030000.0,house,2009,3.0,1.0,1.0,SC_032,1469,19902,1182,44,0,hospital_179,1898,S_040,1542
36000.0,-37.683411,145.032725,4 Salisbury Street,THOMASTOWN,6018000.0,house,2012,3.0,1.0,1.0,SC_047,5036,20007,2072,38,0,hospital_037,3205,S_228,2002
13134.0,-37.703069,144.743844,4/6 Lorraine Court,HILLSIDE,3311000.0,house,2015,3.0,2.0,1.0,SC_048,2729,20000,3381,39,0,hospital_057,9440,S_163,1241
5723.0,-37.779964,144.852149,319 Ballarat Road,BRAYBROOK,7610000.0,house,2015,4.0,2.0,2.0,SC_043,1624,20022,2127,21,0,hospital_174,2194,S_149,1624
53975.0,-37.817957,145.019802,1/11 Hill Street,HAWTHORN,5810000.0,house,2014,2.0,1.0,1.0,SC_083,1772,19905,493,19,0,hospital_086,1243,S_039,1663
35950.0,-37.678202,145.039427,29 Regal Avenue,THOMASTOWN,5136000.0,house,2012,3.0,1.0,2.0,SC_047,5597,20005,2572,42,0,hospital_041,2883,S_229,2391
66113.0,-37.780108,145.314401,26 Larnook Crescent,MOOROOLBARK,3550000.0,house,2015,3.0,2.0,2.0,SC_084,2010,19877,479,54,0,hospital_113,4792,S_168,1983
35072.0,-37.720516,145.002649,5 Croft Crescent,RESERVOIR,5832000.0,house,2012,2.0,1.0,1.0,SC_103,1740,20010,586,32,0,hospital_139,577,S_084,1515
30043.0,-37.770798,144.98778,4 Osborne Street,NORTHCOTE,13875000.0,house,2010,3.0,1.0,2.0,SC_103,3253,20016,838,20,0,hospital_144,2206,S_105,2519
9.0,-37.8381797,144.9758693,1202/442 St Kilda Road,MELBOURNE,7560000.0,house,2013,2.0,2.0,1.0,SC_066,2139,19959,1833,12,0,hospital_094,1140,S_016,2159
23794.0,-37.610711,144.911732,8 Candlebark Drive,GREENVALE,5400000.0,house,2010,4.0,2.0,2.0,SC_016,1641,40221,3608,19,0,hospital_104,3768,S_178,2908
89598.0,-37.957094,145.016587,56 Victoria Street,SANDRINGHAM,37740000.0,house,2016,5.0,3.0,2.0,SC_079,2820,19948,1473,28,0,hospital_058,474,S_214,1231
42144.0,-37.747225,145.063155,36 St James Road,HEIDELBERG,14000000.0,house,2014,3.0,1.0,2.0,SC_017,982,19936,517,27,0,hospital_066,748,S_100,1237
10487.0,-37.793375,144.916587,38 Rourke Lane,KENSINGTON,9516000.0,house,2016,2.0,2.0,1.0,SC_011,1002,20028,938,0,0,hospital_114,1535,S_086,1378
19623.0,-37.670286,144.89171,2 Corrigan Place,ATTWOOD,7370000.0,house,2016,5.0,2.0,2.0,SC_059,1797,20030,3316,0,0,hospital_104,3659,S_211,2977
74775.0,-37.90522,145.066466,2/6 Kinlock Avenue,MURRUMBEENA,17920000.0,house,2014,4.0,3.0,3.0,SC_041,2060,19919,1374,29,0,hospital_159,1547,S_015,1952
85706.0,-37.899663,145.009601,5 Magnolia Road,GARDENVALE,7315000.0,house,2012,2.0,1.0,1.0,SC_023,4276,19953,662,19,0,hospital_013,504,S_151,786
95861.0,-37.9319,145.048459,49 Luckins Road,BENTLEIGH,8010000.0,house,2014,4.0,2.0,2.0,SC_046,1322,19937,1323,38,0,hospital_110,1302,S_107,1332
35498.0,-37.709852,145.024811,7/79a Rathcown Road,RESERVOIR,4272000.0,house,2009,3.0,1.0,1.0,SC_047,2688,20009,1711,33,0,hospital_025,2144,S_225,1441
24567.0,-37.713537,144.965499,7 Wymlet Street,FAWKNER,8816000.0,house,2015,3.0,1.0,2.0,SC_030,2426,19962,560,33,0,hospital_139,3643,S_161,2331
46188.0,-37.725546,145.130569,63 Buena Vista Drive,MONTMORENCY,10540000.0,house,2013,3.0,2.0,2.0,SC_091,5643,19986,1375,40,0,hospital_075,3322,S_194,3201
16515.0,-37.707345,144.90629,139 Loongana Avenue,GLENROY,10050000.0,house,2012,4.0,1.0,2.0,SC_010,2235,20032,1243,0,0,hospital_184,3186,S_209,1975
86851.0,-37.901701,144.997859,50 Orchard Street,BRIGHTON,16920000.0,house,2013,3.0,2.0,2.0,SC_015,3563,19952,602,20,0,hospital_156,1155,S_151,901
89365.0,-37.956023,145.019859,231 Bluff Road,SANDRINGHAM,6800000.0,house,2014,2.0,1.0,1.0,SC_079,2443,19948,1780,28,0,hospital_058,513,S_214,1000
69942.0,-37.866047,145.07671,32 Highgate Grove,ASHBURTON,9360000.0,house,2011,4.0,2.0,2.0,SC_042,1943,19847,388,0,0,hospital_098,937,S_112,1898
88880.0,-37.947689,145.025139,42 Ashwood Avenue,HIGHETT,8550000.0,house,2013,3.0,1.0,1.0,SC_046,1648,19937,1773,38,0,hospital_058,1443,S_214,393
83684.0,-37.853847,144.994284,21 Duke Street,WINDSOR,8400000.0,house,2014,2.0,1.0,0.0,SC_066,602,19957,321,11,0,hospital_063,467,S_115,1332
6739.0,-37.77779,144.838881,436 Ballarat Rd,SUNSHINE NORTH,3780000.0,house,2012,3.0,1.0,1.0,SC_102,721,20021,1184,25,0,hospital_174,707,S_080,732
72537.0,-37.842258,145.260629,648 Mountain Highway,BAYSWATER,3330000.0,house,2012,3.0,1.0,1.0,SC_032,4452,19870,837,47,0,hospital_002,1472,S_139,699
96404.0,-38.00544739,145.2810974,10 MARJORAM CLOSE,HALLAM,2853000.0,house,2009,3.0,2.0,2.0,SC_077,3650,19885,1689,58,0,hospital_069,3537,S_212,1719
72533.0,-37.85033798,145.2757416,63 Farnham Road,BAYSWATER,3245000.0,house,2008,4.0,2.0,1.0,SC_022,4760,19870,1156,47,0,hospital_002,963,S_139,1193
92060.0,-37.981183,145.088219,18 Southern Road,MENTONE,11050000.0,house,2014,4.0,2.0,2.0,SC_003,922,19864,1712,40,0,hospital_001,1916,S_003,1258
89166.0,-37.950674,145.005836,12 Sandringham Road,SANDRINGHAM,8160000.0,house,2010,3.0,1.0,1.0,SC_046,3759,19948,145,28,0,hospital_036,788,S_088,1296
78305.0,-37.915103,145.163894,69 Monash Drive,MULGRAVE,5049000.0,house,2013,4.0,2.0,2.0,SC_073,2584,19873,3258,34,0,hospital_101,3436,S_148,968
39880.0,-37.689077,145.0499,188 Greenhills Road,BUNDOORA,4300000.0,house,2013,3.0,2.0,1.0,SC_047,5012,19983,3993,30,0,hospital_037,1419,S_155,1037
92066.0,-37.9842186,145.0791626,19 Olive Grove,MENTONE,7248000.0,house,2009,3.0,1.0,2.0,SC_003,1625,19864,868,40,0,hospital_001,915,S_003,222
34722.0,-37.727231,145.03216,33 Summerhill Road,RESERVOIR,4532000.0,house,2014,2.0,1.0,2.0,SC_047,1052,20010,2955,32,0,hospital_025,1542,S_225,436
1600.0,-37.784235,144.867687,1/4 Whittaker Street,MAIDSTONE,4509000.0,house,2014,4.0,3.0,1.0,SC_043,1099,20022,1465,21,0,hospital_056,2213,S_149,1099
3227.0,-37.811693,144.891943,26B Barnet Street,YARRAVILLE,6864000.0,house,2011,2.0,1.0,1.0,SC_085,3495,19996,439,15,0,hospital_003,1799,S_201,1204
19679.0,-37.670705,144.88936,28 Alanbrae Terrace,ATTWOOD,11250000.0,house,2016,4.0,2.0,2.0,SC_059,1668,20030,3550,0,0,hospital_104,3908,S_211,2928
68020.0,-37.838511,145.005445,288 Williams Road,TOORAK,4215000.0,house,2015,4.0,2.0,2.0,SC_038,364,19947,665,20,0,hospital_196,1032,S_102,353
56696.0,-37.859347,145.098255,41 Leopold Street,BURWOOD,10114000.0,house,2010,3.0,1.0,1.0,SC_042,1806,19839,1613,25,0,hospital_089,488,S_112,818
54572.0,-37.82398224,145.0420227,5 Minona Street,HAWTHORN,10000000.0,house,2009,2.0,1.0,3.0,SC_083,784,19903,449,22,0,hospital_127,822,S_208,817
55671.0,-37.836256,145.062725,413 Camberwell Road,CAMBERWELL,9280000.0,house,2010,4.0,1.0,2.0,SC_099,1205,19851,844,16,0,hospital_168,1239,S_113,784
84313.0,-37.857298,145.006521,7 Pickford Street,PRAHRAN,13260000.0,house,2013,2.0,1.0,0.0,SC_038,1537,19946,1015,22,0,hospital_132,391,S_115,855
31915.0,-37.740591,144.98505,142 Bruce Street,PRESTON,11305000.0,house,2013,2.0,1.0,1.0,SC_103,1883,20012,1731,27,0,hospital_144,2067,S_030,1015
93797.0,-38.0579834,145.1278839,10 Alleyne Avenue,BONBEACH,5753000.0,house,2009,4.0,1.0,2.0,SC_070,6684,19859,1019,51,0,hospital_096,7589,S_077,1375
29207.0,-37.765889,145.013387,100 Jenkins Street,NORTHCOTE,15215000.0,house,2010,3.0,2.0,2.0,SC_103,2715,19930,1273,18,0,hospital_035,673,S_105,1733
33937.0,-37.700719,144.982268,16 Florence Close,RESERVOIR,7810000.0,house,2015,4.0,3.0,3.0,SC_103,4166,19961,2604,35,0,hospital_139,2334,S_030,2636
59127.0,-37.81176758,145.1837769,7B Meringer Court,NUNAWADING,5110000.0,house,2008,2.0,2.0,2.0,SC_088,834,19900,1076,40,0,hospital_070,1130,S_202,1392
64788.0,-37.79437256,145.298111,69 Hull Road,CROYDON,5955000.0,house,2009,3.0,1.0,2.0,SC_022,1727,19877,1818,54,0,hospital_164,4889,S_224,1536
19543.0,-37.671122,144.902722,11 Hesse Court,WESTMEADOWS,4260000.0,house,2015,3.0,1.0,2.0,SC_059,2516,20030,2171,0,0,hospital_104,2709,S_153,2200
16763.0,-37.69718933,144.9305267,2/68 Daley Street,GLENROY,7840000.0,house,2009,3.0,1.0,1.0,SC_030,3880,20032,1625,0,0,hospital_104,4382,S_209,1082
78813.0,-37.95608902,145.1490326,20 The Crescent,SPRINGVALE,6300000.0,house,2007,2.0,1.0,1.0,SC_057,4303,19913,776,43,0,hospital_124,3502,S_075,372
85826.0,-37.890443,145.006052,78 Downshire Road,ELSTERNWICK,22560000.0,house,2014,3.0,1.0,2.0,SC_015,3448,19953,607,19,0,hospital_116,579,S_193,314
15167.0,-37.739135,144.917251,26 Williamson Avenue,STRATHMORE,15980000.0,house,2013,4.0,2.0,2.0,SC_082,1382,20036,842,0,0,hospital_184,1385,S_197,901
70684.0,-37.878747,145.099889,28 Amaroo Street,CHADSTONE,9350000.0,house,2012,2.0,1.0,0.0,SC_042,942,19839,1101,25,0,hospital_166,1991,S_112,1314
67728.0,-37.7413826,145.3445129,84 The Gateway,LILYDALE,11440000.0,house,2007,3.0,2.0,2.0,SC_084,3734,19876,1342,59,0,hospital_151,1692,S_233,1639
4169.0,-37.847231,144.872205,17 Challis Street,NEWPORT,6381000.0,house,2015,2.0,1.0,2.0,SC_033,3395,19994,1333,20,0,hospital_141,2559,S_056,3063
86439.0,-37.89371,144.996776,26 Murphy Street,BRIGHTON,19200000.0,house,2010,3.0,1.0,1.0,SC_015,2898,19953,866,19,0,hospital_116,1585,S_193,1195
88085.0,-37.940042,145.046485,13 Avon Street,MOORABBIN,6000000.0,house,2014,3.0,1.0,2.0,SC_046,907,19872,921,39,0,hospital_110,1253,S_069,1025
6083.0,-37.79305,144.83221,117 Morris Street,SUNSHINE,6800000.0,house,2011,3.0,1.0,0.0,SC_102,987,20021,417,25,0,hospital_174,1398,S_080,1043
73254.0,-37.863033,145.264778,208 Scoresby Road,BORONIA,7514000.0,house,2012,4.0,2.0,2.0,SC_049,5625,19870,1984,47,0,hospital_002,788,S_139,1850
68976.0,-37.8688142,145.0348448,25 Johnstone Street,MALVERN,13300000.0,house,2013,3.0,1.0,1.0,SC_023,1118,19944,660,19,0,hospital_157,583,S_013,1013
43404.0,-37.705895,145.081533,1/18 Princes Street,WATSONIA,4807000.0,house,2014,2.0,1.0,1.0,SC_017,4776,19984,526,33,0,hospital_041,2452,S_020,2065
88242.0,-37.935625,145.053759,512 South Road,MOORABBIN,6390000.0,house,2010,3.0,1.0,2.0,SC_046,1752,19872,1764,39,0,hospital_110,1903,S_069,1874
87048.0,-37.922318,145.004565,70 Champion Street,BRIGHTON,25300000.0,house,2013,3.0,2.0,2.0,SC_046,4073,19951,1129,22,0,hospital_156,1738,S_009,1172
38755.0,-37.764384,145.045576,23 St Elmo Road,IVANHOE,7515000.0,house,2013,4.0,2.0,2.0,SC_001,530,19933,412,22,0,hospital_039,1649,S_219,555
43563.0,-37.709,145.087733,19 Thompson Street,WATSONIA,5880000.0,house,2014,3.0,1.0,1.0,SC_017,4773,19984,473,33,0,hospital_075,2049,S_020,1427
82592.0,-37.901421,145.279853,16 Monbulk Crescent,ROWVILLE,4880000.0,house,2014,4.0,2.0,2.0,SC_049,3223,19868,2489,0,0,hospital_049,3566,S_199,1650
61704.0,-37.792471,145.246653,3 Bader Court,RINGWOOD,7350000.0,house,2014,3.0,1.0,1.0,SC_032,2717,19879,1826,46,0,hospital_164,1716,S_157,1033
37619.0,-37.637735,145.038131,6 North Haven Drive,EPPING,4120000.0,house,2014,5.0,2.0,2.0,SC_062,5424,20005,1606,42,0,hospital_053,2719,S_196,3131
25776.0,-37.61251,144.934302,19B Manningtree Parade,CRAIGIEBURN,3120000.0,house,2013,3.0,1.0,1.0,SC_110,1445,40221,1398,19,0,hospital_104,3806,S_005,1427
43819.0,-37.713485,145.0781,5 French Court,WATSONIA,5832000.0,house,2010,3.0,1.0,1.0,SC_017,4003,19984,674,33,0,hospital_037,2552,S_020,2573
64864.0,-37.802801,145.264453,7-9 Valentino Drive,CROYDON,12980000.0,house,2015,4.0,2.0,2.0,SC_022,2101,19879,1795,46,0,hospital_164,1085,S_157,1162
33988.0,-37.72040939,144.9871979,17 Glenvale Road,RESERVOIR,4345000.0,house,2009,4.0,1.0,1.0,SC_103,2398,20011,1880,29,0,hospital_139,1236,S_030,930
65968.0,-37.766653,145.313758,2/4 David Drive,MOOROOLBARK,4070000.0,house,2010,2.0,1.0,1.0,SC_084,778,19877,1663,54,0,hospital_113,4587,S_058,816
37972.0,-37.780554,145.025633,13 Fulham Road,ALPHINGTON,5040000.0,house,2015,3.0,2.0,2.0,SC_001,2136,19931,656,20,0,hospital_029,834,S_219,2113
85915.0,-37.915192,145.005799,1/14 Stanley Street,BRIGHTON,18060000.0,house,2014,4.0,2.0,2.0,SC_046,4247,19952,1004,20,0,hospital_156,1616,S_151,819
76788.0,-37.910148,145.128496,34 Beddoe Avenue,CLAYTON,10170000.0,house,2015,4.0,2.0,0.0,SC_096,4854,19915,1596,38,0,hospital_065,1065,S_169,1813
49055.0,-37.810367,145.062655,15 Whitehorse Road,DEEPDENE,23800000.0,house,2013,3.0,3.0,2.0,SC_099,1375,19853,1542,23,0,hospital_064,1604,S_137,1592
21676.0,-37.734028,144.963211,1 Batman Ave,COBURG,6600000.0,house,2013,2.0,1.0,2.0,SC_030,1464,19964,61,30,0,hospital_084,1906,S_172,731
69731.0,-37.870783,145.077471,20 Nicholas Street,ASHBURTON,12160000.0,house,2015,2.0,1.0,2.0,SC_042,1673,19847,331,0,0,hospital_098,1040,S_167,1673
78730.0,-37.9375,145.152737,18 Loller Street,SPRINGVALE,5135000.0,house,2013,3.0,1.0,2.0,SC_073,4670,19913,1099,43,0,hospital_076,3857,S_075,1465
31260.0,-37.756837,144.985317,43A Newman Street,THORNBURY,5522000.0,house,2012,3.0,1.0,0.0,SC_103,2429,20015,1465,21,0,hospital_144,1505,S_105,2105
78732.0,-37.946968,145.14713,18 Osborne Avenue,SPRINGVALE,6552000.0,house,2013,3.0,1.0,1.0,SC_057,5097,19913,741,43,0,hospital_076,3746,S_075,776
34058.0,-37.725095,144.994204,18 Pershing Street,RESERVOIR,7335000.0,house,2015,2.0,1.0,2.0,SC_103,1577,20011,1000,29,0,hospital_139,809,S_030,1253
37991.0,-37.775236,145.024567,14 Darling Street,FAIRFIELD,16050000.0,house,2014,3.0,1.0,1.0,SC_001,2030,19931,798,20,0,hospital_039,1284,S_219,2012
85858.0,-37.88214111,145.0133209,89 Allison Road,ELSTERNWICK,14382000.0,house,2009,4.0,1.0,1.0,SC_023,3332,19954,1403,16,0,hospital_080,306,S_193,927
56805.0,-37.847035,145.110279,6 Cropley Court,BURWOOD,5520000.0,house,2011,3.0,1.0,2.0,SC_037,2891,19840,2434,27,0,hospital_089,2029,S_112,2553
17647.0,-37.69703,144.930031,72 Daley Street,GLENROY,4320000.0,house,2014,3.0,1.0,0.0,SC_030,3923,20032,1581,0,0,hospital_104,4354,S_209,1057
59466.0,-37.816142,145.212332,16 James Avenue,MITCHAM,7450000.0,house,2013,4.0,2.0,2.0,SC_032,1860,19901,256,42,0,hospital_010,2095,S_040,1867
28021.0,-37.570925,144.917354,Lot 7411 Huntington Drive,CRAIGIEBURN,6352000.0,house,2011,3.0,2.0,2.0,SC_005,478,40221,4034,19,0,hospital_104,7274,S_178,2802
15698.0,-37.739682,144.888307,33 Jackson Street,NIDDRIE,15424000.0,house,2015,3.0,1.0,1.0,SC_082,1990,20037,3442,0,0,hospital_184,1881,S_198,1394
13558.0,-37.700527,144.76587,9 Dairy Close,SYDENHAM,3888000.0,house,2011,4.0,2.0,0.0,SC_048,4005,20000,926,39,0,hospital_057,7684,S_094,1165
72806.0,-37.872543,145.282254,10 Esther Court,BORONIA,11100000.0,house,2014,3.0,2.0,0.0,SC_049,3516,19869,1131,29,0,hospital_049,911,S_024,1027
6017.0,-37.790209,144.838269,10 McKay Street,SUNSHINE,12640000.0,house,2015,4.0,2.0,3.0,SC_102,887,20021,619,25,0,hospital_174,1306,S_080,969
46868.0,-37.695892,145.156351,21 The Eyrie,ELTHAM,15674000.0,house,2014,4.0,2.0,2.0,SC_051,2064,19987,1871,44,0,hospital_075,5682,S_194,1755
90835.0,-37.96374512,145.0830689,56 Farm Road,CHELTENHAM,10540000.0,house,2008,4.0,2.0,3.0,SC_003,948,19865,2589,38,0,hospital_109,928,S_003,1968
81739.0,-37.99037933,145.2497253,128 Doveton Avenue,DOVETON,17220000.0,house,2009,4.0,2.0,1.0,SC_077,1363,19885,3353,58,0,hospital_119,3457,S_195,1470
13729.0,-37.754311,144.905677,11 Thomson Street,ESSENDON,13080000.0,house,2015,4.0,3.0,2.0,SC_082,1851,20037,1181,0,0,hospital_184,1096,S_197,1038
47938.0,-37.802266,145.023823,15 Yarravale Road,KEW,21420000.0,house,2011,4.0,2.0,1.0,SC_083,2114,19905,1787,19,0,hospital_032,998,S_039,851
90832.0,-37.959137,145.06351,56 Argus Street,CHELTENHAM,6710000.0,house,2012,3.0,1.0,2.0,SC_079,2659,19866,1209,36,0,hospital_082,756,S_023,856
93332.0,-37.99361,145.095932,4 Waratah Avenue,MORDIALLOC,4950000.0,house,2012,3.0,1.0,1.0,SC_003,2189,19863,1500,44,0,hospital_001,2585,S_119,1673
47446.0,-37.709858,145.139569,68 Ryans Road,ELTHAM,7975000.0,house,2013,3.0,2.0,2.0,SC_051,3995,19987,978,44,0,hospital_075,3776,S_194,2104
69642.0,-37.873692,145.069311,18 Glen Road,ASHBURTON,18370000.0,house,2016,3.0,2.0,3.0,SC_041,1557,19838,295,22,0,hospital_108,1122,S_048,1596
12782.0,-37.703674,144.754838,26 Allenby Road,HILLSIDE,3230000.0,house,2012,2.0,1.0,1.0,SC_048,3047,20000,2165,39,0,hospital_057,8414,S_163,927
81324.0,-37.969488,145.217291,5 Boyd St,DANDENONG NORTH,4400000.0,house,2010,5.0,3.0,2.0,SC_112,1628,19888,2053,53,0,hospital_048,449,S_183,1278
46559.0,-37.727616,145.137323,13 Kerby Street,ELTHAM,8040000.0,house,2013,3.0,2.0,2.0,SC_051,5523,19987,1736,44,0,hospital_075,4059,S_194,2574
23779.0,-37.65457535,144.8986511,7 Palazzo Court,GREENVALE,6750000.0,house,2008,4.0,2.0,2.0,SC_075,2311,44817,3106,33,0,hospital_104,2448,S_211,2298
17023.0,-37.709889,144.905537,3/34 Pengana Ave,GLENROY,3000000.0,house,2013,2.0,1.0,1.0,SC_010,2100,20032,1388,0,0,hospital_184,2952,S_198,1928
66416.0,-37.777223,145.323512,44 Struan Avenue,MOOROOLBARK,4830000.0,house,2014,5.0,3.0,2.0,SC_084,2045,19877,1415,54,0,hospital_113,3750,S_168,1751
10328.0,-37.785885,144.925965,27 Edinburgh Street,FLEMINGTON,7760000.0,house,2010,2.0,1.0,1.0,SC_011,1139,20040,360,0,0,hospital_114,932,S_086,243
79519.0,-37.986136,145.162069,10 MacKinnon Court,KEYSBOROUGH,7854000.0,house,2015,3.0,2.0,2.0,SC_057,1390,19890,2392,48,0,hospital_096,1207,S_079,1318
13018.0,-37.70154,144.749365,35 Brindalee Way,HILLSIDE,3303000.0,house,2010,4.0,2.0,2.0,SC_048,2987,20000,2762,39,0,hospital_057,9017,S_163,753
63585.0,-37.78237534,145.2898407,15 Hartley Road,CROYDON,13260000.0,house,2008,4.0,2.0,2.0,SC_022,1704,19878,1577,50,0,hospital_164,4464,S_181,1588
46556.0,-37.704824,145.167514,13 Heddon Court,ELTHAM,5895000.0,house,2010,4.0,2.0,2.0,SC_051,2975,19987,2332,44,0,hospital_075,6862,S_194,1409
50180.0,-37.7745959,145.1032369,34 Vera Street,BULLEEN,10240000.0,house,2014,4.0,3.0,2.0,SC_009,1501,19896,4101,33,0,hospital_194,1338,S_046,1201
51514.0,-37.780741,145.125417,5 Tiffany Court,DONCASTER,12240000.0,house,2011,3.0,1.0,1.0,SC_091,582,20042,3542,31,0,hospital_194,1321,S_188,592
22919.0,-37.743126,144.977183,5 Younger Street,COBURG,9775000.0,house,2010,2.0,2.0,1.0,SC_103,2775,19965,1543,28,0,hospital_144,1356,S_173,1224
48936.0,-37.806623,145.080932,11 Frederick Street,BALWYN,25800000.0,house,2014,4.0,2.0,2.0,SC_099,3018,19893,1630,28,0,hospital_064,3636,S_137,2187
60748.0,-37.830852,145.207565,40 Denis Street,VERMONT,8400000.0,house,2016,3.0,2.0,2.0,SC_032,2886,19901,1238,42,0,hospital_010,2392,S_040,2923
77351.0,-37.927135,145.151394,1/17 Wilma Avenue,MULGRAVE,5760000.0,house,2015,3.0,2.0,1.0,SC_073,4293,19914,1741,41,0,hospital_065,3401,S_148,2343
27397.0,-37.60348892,144.9252472,6 Lavingtong Court,CRAIGIEBURN,4114000.0,house,2009,3.0,2.0,2.0,SC_016,1596,40221,2017,19,0,hospital_104,4334,S_178,1302
9495.0,-37.862281,144.722566,34 Verdant Road,TRUGANINA,7990000.0,house,2015,4.0,2.0,2.0,SC_053,2299,46468,2853,32,0,hospital_073,4962,S_007,2306
91227.0,-37.97119,145.037736,13 Erowal Street,BEAUMARIS,15056000.0,house,2011,4.0,2.0,1.0,SC_079,2046,19866,1917,36,0,hospital_055,1784,S_069,2046
94038.0,-38.06099,145.127768,77 Bondi Road,BONBEACH,4360000.0,house,2013,3.0,1.0,0.0,SC_070,6586,19859,917,51,0,hospital_096,7812,S_077,1454
12255.0,-37.696535,144.752645,13 Ahmet Place,HILLSIDE,3420000.0,house,2015,4.0,2.0,2.0,SC_048,3535,20000,2433,39,0,hospital_057,9013,S_163,235
87245.0,-37.921454,144.993429,99 New Street,BRIGHTON,13410000.0,house,2010,3.0,2.0,2.0,SC_015,5014,19951,658,22,0,hospital_156,907,S_009,618
73515.0,-37.860934,145.255919,30  Lemal Avenue,BORONIA,10710000.0,house,2015,3.0,2.0,2.0,SC_032,5340,19870,2221,47,0,hospital_002,1453,S_139,2047
60580.0,-37.837014,145.188384,2/526 Canterbury Rd,VERMONT,4004000.0,house,2012,2.0,1.0,1.0,SC_088,1890,19900,1782,40,0,hospital_010,2509,S_202,1807
86651.0,-37.902315,145.002513,36B Asling Street,BRIGHTON,14625000.0,house,2011,3.0,2.0,2.0,SC_015,3910,19952,234,20,0,hospital_013,1310,S_151,456
16864.0,-37.69702911,144.9342194,23 View Street,GLENROY,3900000.0,house,2009,3.0,1.0,0.0,SC_030,3677,20032,2012,0,0,hospital_104,4491,S_004,1040
73696.0,-37.862305,145.253963,42 Allanfield Crescent,BORONIA,6280000.0,house,2016,4.0,2.0,2.0,SC_032,5326,19870,2455,47,0,hospital_002,1701,S_139,2280
60578.0,-37.836559,145.190653,2/433 Canterbury Road,VERMONT,8470000.0,house,2013,3.0,2.0,2.0,SC_088,2000,19900,1701,40,0,hospital_010,2416,S_202,1979
78642.0,-37.93502426,145.1495514,15 Clive Street,SPRINGVALE,3231000.0,house,2008,3.0,1.0,1.0,SC_073,4829,19914,1234,41,0,hospital_076,3445,S_075,1701
60589.0,-37.83979416,145.1981201,20 Trinian Street,VERMONT,5614000.0,house,2008,3.0,1.0,1.0,SC_088,2785,19900,2105,40,0,hospital_010,2718,S_202,2837
57045.0,-37.820631,145.065012,14 Stanley Grove,CANTERBURY,6240000.0,house,2015,5.0,3.0,2.0,SC_099,847,19892,596,26,0,hospital_064,2155,S_113,1045
46633.0,-37.7227757,145.1544486,143-145 Franklin Street,ELTHAM,11340000.0,house,2014,4.0,2.0,2.0,SC_051,4524,19987,1120,44,0,hospital_075,5642,S_194,812
42744.0,-37.723807,145.08014,1/171 Greensborough Road,MACLEOD,7500000.0,house,2016,3.0,1.0,3.0,SC_017,3190,19983,1240,30,0,hospital_037,3243,S_020,2821
45456.0,-37.703015,145.094102,7 William Street,GREENSBOROUGH,15680000.0,house,2015,3.0,2.0,2.0,SC_062,4783,19984,1357,33,0,hospital_075,1323,S_020,681
35035.0,-37.719862,144.988323,48 Kia-Ora Road,RESERVOIR,7656000.0,house,2015,2.0,1.0,1.0,SC_103,2352,20011,1787,29,0,hospital_139,1103,S_030,1033
91342.0,-37.974926,145.035394,176 Reserve Road,BEAUMARIS,7785000.0,house,2010,3.0,1.0,1.0,SC_079,2436,19866,2262,36,0,hospital_055,1911,S_069,2436
74633.0,-37.89793777,145.0575562,15 Woornack Road,CARNEGIE,7182000.0,house,2009,2.0,1.0,1.0,SC_041,1209,19920,1073,27,0,hospital_159,2445,S_015,944
32484.0,-37.742599,145.017711,28 Lovelace Street,PRESTON,9960000.0,house,2011,4.0,3.0,2.0,SC_047,1451,20012,1946,27,0,hospital_035,2153,S_084,1728
45670.0,-37.677559,145.119329,3 Lightwood Lane,PLENTY,2080000.0,house,2016,4.0,3.0,2.0,SC_062,4445,19985,2707,37,0,hospital_075,2929,S_051,1960
35597.0,-37.725885,144.986459,8 Cool Street,RESERVOIR,6040000.0,house,2015,2.0,1.0,1.0,SC_103,2129,20011,1830,29,0,hospital_139,1497,S_030,467
61033.0,-37.804456,145.235574,1 Tania Court,RINGWOOD,30900000.0,house,2015,3.0,2.0,2.0,SC_032,1068,19902,1277,44,0,hospital_105,1034,S_190,842
